id,departure,arrival,date,time_departure,duration_minutes,cost,distance_km,airline
2647,Омск,Архангельск,2026-07-22,21:35:00,152,32182,2081,S7 Airlines
2648,Архангельск,Омск,2026-07-22,08:25:00,152,36463,2081,Red Wings
2649,Омск,Мурманск,2026-07-22,07:20:00,182,34635,2546,Россия
2650,Мурманск,Омск,2026-07-22,15:25:00,182,40939,2546,Уральские авиалинии
2651,Омск,Мурманск,2026-07-22,13:20:00,197,43373,2546,S7 Airlines
2652,Мурманск,Омск,2026-07-22,17:45:00,197,43400,2546,S7 Airlines
2653,Омск,Мурманск,2026-07-22,18:20:00,187,45347,2546,Россия
2654,Мурманск,Омск,2026-07-22,16:55:00,187,40993,2546,S7 Airlines
2655,Омск,Мурманск,2026-07-22,22:40:00,192,32682,2546,Победа
2656,Мурманск,Омск,2026-07-22,20:00:00,192,47425,2546,S7 Airlines
2657,Омск,Сыктывкар,2026-07-22,09:25:00,108,31652,1496,Аэрофлот
2658,Сыктывкар,Омск,2026-07-22,09:35:00,108,28563,1496,Аэрофлот
2659,Омск,Сыктывкар,2026-07-22,14:05:00,114,24358,1496,Red Wings
2660,Сыктывкар,Омск,2026-07-22,13:50:00,114,26313,1496,Россия
2661,Омск,Сыктывкар,2026-07-22,23:20:00,116,21959,1496,Аэрофлот
2662,Сыктывкар,Омск,2026-07-22,10:15:00,116,27433,1496,Победа
2663,Новосибирск,Красноярск,2026-07-22,13:15:00,47,12350,651,Аэрофлот
2664,Красноярск,Новосибирск,2026-07-22,17:00:00,47,11837,651,S7 Airlines
2665,Новосибирск,Красноярск,2026-07-22,16:35:00,50,9428,651,Победа
2666,Красноярск,Новосибирск,2026-07-22,19:30:00,50,13698,651,Аэрофлот
2667,Новосибирск,Красноярск,2026-07-22,20:05:00,48,10703,651,Уральские авиалинии
2668,Красноярск,Новосибирск,2026-07-22,18:55:00,48,12888,651,Аэрофлот
2669,Новосибирск,Красноярск,2026-07-22,22:20:00,50,9960,651,S7 Airlines
2670,Красноярск,Новосибирск,2026-07-22,08:50:00,50,11731,651,S7 Airlines
2671,Новосибирск,Иркутск,2026-07-22,13:15:00,112,25621,1452,Аэрофлот
2672,Иркутск,Новосибирск,2026-07-22,11:00:00,112,25949,1452,Победа
2673,Новосибирск,Иркутск,2026-07-22,20:10:00,105,27995,1452,Аэрофлот
2674,Иркутск,Новосибирск,2026-07-22,12:00:00,105,29460,1452,Аэрофлот
2675,Новосибирск,Иркутск,2026-07-22,20:45:00,114,27181,1452,Аэрофлот
2676,Иркутск,Новосибирск,2026-07-22,17:00:00,114,24997,1452,Победа
2677,Новосибирск,Улан-Удэ,2026-07-22,06:50:00,119,24534,1671,Аэрофлот
2678,Улан-Удэ,Новосибирск,2026-07-22,19:00:00,119,31556,1671,Россия
2679,Новосибирск,Улан-Удэ,2026-07-22,14:10:00,127,27000,1671,Победа
2680,Улан-Удэ,Новосибирск,2026-07-22,11:30:00,127,33812,1671,Аэрофлот
2681,Новосибирск,Улан-Удэ,2026-07-22,22:10:00,131,21390,1671,Red Wings
2682,Улан-Удэ,Новосибирск,2026-07-22,20:40:00,131,29727,1671,S7 Airlines
2683,Новосибирск,Чита,2026-07-22,09:25:00,158,43242,2036,Аэрофлот
2684,Чита,Новосибирск,2026-07-22,15:55:00,158,36634,2036,S7 Airlines
2685,Новосибирск,Чита,2026-07-22,15:35:00,155,34191,2036,Россия
2686,Чита,Новосибирск,2026-07-22,20:15:00,155,37493,2036,S7 Airlines
2687,Новосибирск,Чита,2026-07-22,17:55:00,158,36807,2036,S7 Airlines
2688,Чита,Новосибирск,2026-07-22,11:45:00,158,40288,2036,S7 Airlines
2689,Новосибирск,Чита,2026-07-22,21:45:00,146,28788,2036,Red Wings
2690,Чита,Новосибирск,2026-07-22,19:35:00,146,42523,2036,Аэрофлот
2691,Новосибирск,Якутск,2026-07-22,12:20:00,214,47223,2775,Red Wings
2692,Якутск,Новосибирск,2026-07-22,14:45:00,214,49108,2775,S7 Airlines
2693,Новосибирск,Якутск,2026-07-22,18:15:00,211,51975,2775,Уральские авиалинии
2694,Якутск,Новосибирск,2026-07-22,21:15:00,211,49670,2775,Аэрофлот
2695,Новосибирск,Якутск,2026-07-22,22:45:00,202,36013,2775,Победа
2696,Якутск,Новосибирск,2026-07-22,19:20:00,202,48455,2775,Победа
2697,Новосибирск,Хабаровск,2026-07-22,14:30:00,266,54588,3596,Россия
2698,Хабаровск,Новосибирск,2026-07-22,19:50:00,266,65514,3596,Россия
2699,Новосибирск,Хабаровск,2026-07-22,18:50:00,282,64036,3596,Победа
2700,Хабаровск,Новосибирск,2026-07-22,07:40:00,282,56808,3596,S7 Airlines
2701,Новосибирск,Владивосток,2026-07-22,08:00:00,269,67496,3732,S7 Airlines
2702,Владивосток,Новосибирск,2026-07-22,11:40:00,269,81419,3732,Аэрофлот
2703,Новосибирск,Владивосток,2026-07-22,17:00:00,274,73595,3732,Аэрофлот
2704,Владивосток,Новосибирск,2026-07-22,12:40:00,274,66593,3732,S7 Airlines
2705,Новосибирск,Владивосток,2026-07-22,20:10:00,282,72565,3732,Аэрофлот
2706,Владивосток,Новосибирск,2026-07-22,23:20:00,282,43454,3732,Уральские авиалинии
2707,Новосибирск,Южно-Сахалинск,2026-07-22,07:35:00,305,57657,4162,Победа
2708,Южно-Сахалинск,Новосибирск,2026-07-22,12:00:00,305,81834,4162,Аэрофлот
2709,Новосибирск,Сочи,2026-07-22,12:05:00,247,55259,3292,Победа
2710,Сочи,Новосибирск,2026-07-22,13:15:00,247,51721,3292,Победа
2711,Новосибирск,Сочи,2026-07-22,17:35:00,241,55399,3292,Россия
2712,Сочи,Новосибирск,2026-07-22,19:50:00,241,60467,3292,Победа
2713,Новосибирск,Сочи,2026-07-22,18:50:00,253,61909,3292,S7 Airlines
2714,Сочи,Новосибирск,2026-07-22,12:35:00,253,65738,3292,Аэрофлот
2715,Новосибирск,Краснодар,2026-07-22,19:35:00,253,66208,3249,S7 Airlines
2716,Краснодар,Новосибирск,2026-07-22,10:00:00,253,68651,3249,S7 Airlines
2717,Новосибирск,Ростов-на-Дону,2026-07-22,13:35:00,231,46406,3056,Победа
2718,Ростов-на-Дону,Новосибирск,2026-07-22,23:35:00,231,39740,3056,Победа
2719,Новосибирск,Ростов-на-Дону,2026-07-22,16:00:00,237,48716,3056,Уральские авиалинии
2720,Ростов-на-Дону,Новосибирск,2026-07-22,11:50:00,237,56968,3056,S7 Airlines
2721,Новосибирск,Ростов-на-Дону,2026-07-22,20:30:00,218,57087,3056,S7 Airlines
2722,Ростов-на-Дону,Новосибирск,2026-07-22,21:45:00,218,49335,3056,Аэрофлот
2723,Новосибирск,Ставрополь,2026-07-22,11:00:00,231,65510,3044,Аэрофлот
2724,Ставрополь,Новосибирск,2026-07-22,17:25:00,231,50080,3044,Победа
2725,Новосибирск,Ставрополь,2026-07-22,12:00:00,226,56616,3044,Россия
2726,Ставрополь,Новосибирск,2026-07-22,23:40:00,226,43056,3044,S7 Airlines
2727,Новосибирск,Ставрополь,2026-07-22,21:40:00,224,42556,3044,Победа
2728,Ставрополь,Новосибирск,2026-07-22,19:35:00,224,65576,3044,S7 Airlines
2729,Новосибирск,Минеральные Воды,2026-07-22,07:45:00,216,45717,3041,S7 Airlines
2730,Минеральные Воды,Новосибирск,2026-07-22,15:05:00,216,45297,3041,Red Wings
2731,Новосибирск,Минеральные Воды,2026-07-22,20:00:00,219,55666,3041,Аэрофлот
2732,Минеральные Воды,Новосибирск,2026-07-22,09:35:00,219,54183,3041,Уральские авиалинии
2733,Новосибирск,Минеральные Воды,2026-07-22,21:25:00,236,46260,3041,Победа
2734,Минеральные Воды,Новосибирск,2026-07-22,22:20:00,236,42096,3041,S7 Airlines
2735,Новосибирск,Махачкала,2026-07-22,11:15:00,220,47126,2853,Победа
2736,Махачкала,Новосибирск,2026-07-22,07:55:00,220,41761,2853,Red Wings
2737,Новосибирск,Махачкала,2026-07-22,20:40:00,208,49530,2853,Победа
2738,Махачкала,Новосибирск,2026-07-22,09:25:00,208,58609,2853,S7 Airlines
2739,Новосибирск,Махачкала,2026-07-22,21:00:00,218,48917,2853,Аэрофлот
2740,Махачкала,Новосибирск,2026-07-22,23:35:00,218,35760,2853,Россия
2741,Новосибирск,Грозный,2026-07-22,08:35:00,209,58874,2934,Аэрофлот
2742,Грозный,Новосибирск,2026-07-22,16:10:00,209,51768,2934,Аэрофлот
2743,Новосибирск,Грозный,2026-07-22,12:50:00,218,53564,2934,S7 Airlines
2744,Грозный,Новосибирск,2026-07-22,15:35:00,218,50296,2934,Россия
2745,Новосибирск,Грозный,2026-07-22,16:45:00,215,50451,2934,Аэрофлот
2746,Грозный,Новосибирск,2026-07-22,11:40:00,215,50784,2934,Победа
2747,Новосибирск,Грозный,2026-07-22,16:55:00,211,50528,2934,S7 Airlines
2748,Грозный,Новосибирск,2026-07-22,21:55:00,211,43241,2934,Победа
2749,Новосибирск,Калининград,2026-07-22,09:10:00,281,63052,3829,Победа
2750,Калининград,Новосибирск,2026-07-22,06:20:00,281,46783,3829,Победа
2751,Новосибирск,Калининград,2026-07-22,18:35:00,291,64491,3829,Победа
2752,Калининград,Новосибирск,2026-07-22,06:40:00,291,48124,3829,Победа
2753,Новосибирск,Архангельск,2026-07-22,08:15:00,193,45732,2515,Аэрофлот
2754,Архангельск,Новосибирск,2026-07-22,16:10:00,193,38370,2515,Red Wings
2755,Новосибирск,Архангельск,2026-07-22,15:50:00,186,39295,2515,Уральские авиалинии
2756,Архангельск,Новосибирск,2026-07-22,23:30:00,186,31783,2515,Уральские авиалинии
2757,Новосибирск,Архангельск,2026-07-22,18:00:00,181,43109,2515,Red Wings
2758,Архангельск,Новосибирск,2026-07-22,15:00:00,181,41844,2515,Аэрофлот
2759,Новосибирск,Мурманск,2026-07-22,09:05:00,222,52949,2911,Уральские авиалинии
2760,Мурманск,Новосибирск,2026-07-22,14:55:00,222,46819,2911,Победа
2761,Новосибирск,Мурманск,2026-07-22,10:30:00,225,62040,2911,Аэрофлот
2762,Мурманск,Новосибирск,2026-07-22,18:20:00,225,62979,2911,Аэрофлот
2763,Новосибирск,Мурманск,2026-07-22,12:00:00,224,56995,2911,Аэрофлот
2764,Мурманск,Новосибирск,2026-07-22,06:55:00,224,46953,2911,Аэрофлот
2765,Новосибирск,Мурманск,2026-07-22,20:20:00,213,45914,2911,Уральские авиалинии
2766,Мурманск,Новосибирск,2026-07-22,20:15:00,213,50877,2911,S7 Airlines
2767,Новосибирск,Сыктывкар,2026-07-22,12:15:00,155,34743,1973,Победа
2768,Сыктывкар,Новосибирск,2026-07-22,06:50:00,155,27275,1973,Red Wings
2769,Новосибирск,Сыктывкар,2026-07-22,17:00:00,149,35381,1973,Аэрофлот
2770,Сыктывкар,Новосибирск,2026-07-22,14:15:00,149,32156,1973,Победа
2771,Новосибирск,Сыктывкар,2026-07-22,23:10:00,142,26618,1973,Аэрофлот
2772,Сыктывкар,Новосибирск,2026-07-22,22:30:00,142,25805,1973,Red Wings
2773,Томск,Иркутск,2026-07-22,15:15:00,101,20558,1313,Уральские авиалинии
2774,Иркутск,Томск,2026-07-22,19:40:00,101,22602,1313,Уральские авиалинии
2775,Томск,Иркутск,2026-07-22,20:40:00,101,23320,1313,Победа
2776,Иркутск,Томск,2026-07-22,18:55:00,101,24432,1313,S7 Airlines
2777,Томск,Иркутск,2026-07-22,21:50:00,102,22029,1313,Аэрофлот
2778,Иркутск,Томск,2026-07-22,18:30:00,102,27395,1313,Аэрофлот
2779,Томск,Улан-Удэ,2026-07-22,13:45:00,112,25996,1528,Уральские авиалинии
2780,Улан-Удэ,Томск,2026-07-22,23:15:00,112,20964,1528,S7 Airlines
2781,Томск,Улан-Удэ,2026-07-22,14:10:00,116,22554,1528,Победа
2782,Улан-Удэ,Томск,2026-07-22,12:25:00,116,28289,1528,Аэрофлот
2783,Томск,Улан-Удэ,2026-07-22,20:15:00,111,30441,1528,Аэрофлот
2784,Улан-Удэ,Томск,2026-07-22,12:20:00,111,27003,1528,Уральские авиалинии
2785,Томск,Чита,2026-07-22,06:45:00,136,25736,1875,Победа
2786,Чита,Томск,2026-07-22,18:05:00,136,37767,1875,S7 Airlines
2787,Томск,Чита,2026-07-22,09:00:00,140,40474,1875,Аэрофлот
2788,Чита,Томск,2026-07-22,15:55:00,140,29082,1875,Победа
2789,Томск,Чита,2026-07-22,09:25:00,145,32831,1875,Россия
2790,Чита,Томск,2026-07-22,08:55:00,145,30808,1875,Победа
2791,Томск,Чита,2026-07-22,17:05:00,143,31879,1875,S7 Airlines
2792,Чита,Томск,2026-07-22,14:40:00,143,28704,1875,Победа
2793,Томск,Якутск,2026-07-22,06:55:00,191,36780,2557,Аэрофлот
2794,Якутск,Томск,2026-07-22,11:45:00,191,49805,2557,Россия
2795,Томск,Якутск,2026-07-22,10:20:00,194,50224,2557,S7 Airlines
2796,Якутск,Томск,2026-07-22,23:00:00,194,33382,2557,Победа
2797,Томск,Якутск,2026-07-22,14:20:00,191,36780,2557,Победа
2798,Якутск,Томск,2026-07-22,22:55:00,191,32510,2557,Победа
2799,Томск,Якутск,2026-07-22,19:35:00,193,56426,2557,Аэрофлот
2800,Якутск,Томск,2026-07-22,15:45:00,193,48246,2557,Аэрофлот
2801,Томск,Хабаровск,2026-07-22,07:20:00,257,47685,3415,Red Wings
2802,Хабаровск,Томск,2026-07-22,11:05:00,257,58218,3415,Победа
2803,Томск,Хабаровск,2026-07-22,11:35:00,263,69660,3415,Аэрофлот
2804,Хабаровск,Томск,2026-07-22,20:40:00,263,64511,3415,Аэрофлот
2805,Томск,Хабаровск,2026-07-22,17:55:00,252,58572,3415,Победа
2806,Хабаровск,Томск,2026-07-22,19:45:00,252,63996,3415,Red Wings
2807,Томск,Владивосток,2026-07-22,06:40:00,275,48710,3577,S7 Airlines
2808,Владивосток,Томск,2026-07-22,12:45:00,275,63591,3577,S7 Airlines
2809,Томск,Владивосток,2026-07-22,17:00:00,266,66249,3577,S7 Airlines
2810,Владивосток,Томск,2026-07-22,18:10:00,266,67003,3577,S7 Airlines
2811,Томск,Владивосток,2026-07-22,23:25:00,276,44319,3577,Уральские авиалинии
2812,Владивосток,Томск,2026-07-22,21:20:00,276,49675,3577,Победа
2813,Томск,Южно-Сахалинск,2026-07-22,22:25:00,288,54628,3974,Победа
2814,Южно-Сахалинск,Томск,2026-07-22,12:30:00,288,79399,3974,Аэрофлот
2815,Томск,Сочи,2026-07-22,09:50:00,256,67633,3465,Аэрофлот
2816,Сочи,Томск,2026-07-22,15:10:00,256,53536,3465,Red Wings
2817,Томск,Сочи,2026-07-22,11:30:00,267,67725,3465,S7 Airlines
2818,Сочи,Томск,2026-07-22,13:20:00,267,57644,3465,Уральские авиалинии
2819,Томск,Сочи,2026-07-22,21:15:00,268,59063,3465,Аэрофлот
2820,Сочи,Томск,2026-07-22,19:15:00,268,77787,3465,Аэрофлот
2821,Томск,Краснодар,2026-07-22,14:00:00,254,50067,3414,Победа
2822,Краснодар,Томск,2026-07-22,22:45:00,254,45321,3414,Победа
2823,Томск,Ростов-на-Дону,2026-07-22,11:35:00,232,59808,3213,Уральские авиалинии
2824,Ростов-на-Дону,Томск,2026-07-22,18:35:00,232,69612,3213,Аэрофлот
2825,Томск,Ставрополь,2026-07-22,13:00:00,241,59522,3215,S7 Airlines
2826,Ставрополь,Томск,2026-07-22,21:05:00,241,52108,3215,S7 Airlines
2827,Томск,Ставрополь,2026-07-22,17:55:00,243,51127,3215,Red Wings
